comment_text,like_count,reply_count,published_at
"Pak prabowo slalu blg sepedanpat sama pak ganjar,kenapa tidak pilih pak ganjar aja jadiin wakil,,,,",0,0,2024-01-07T16:34:29Z
Sebelumnya saya Minta ma'af kpda semua calon presidenku Indonesia niat bpa semua psti baik dalam memimpin negri ini tapi cuma ada 1 yang terbaik lah yng pasti  menang dan saya yakin yang bicara apa adanyalah yang pasti menang oo,0,0,2024-01-07T16:34:28Z
Pak prabowo kayak nyari temen buat nyerang anies. Setuju setuju mulu sama ganjar,0,0,2024-01-07T16:34:27Z
AMIN PALING MANTABBB... AAMIIN...🤲🏼,10,0,2024-01-07T16:34:24Z
Pak aniss pemimpin seperti anda saya cari selama ini😊,12,3,2024-01-07T16:34:17Z
"Prabowo bisa jd dikatakan "" dirujak"" di debat kali ini,
Anis yg paling semangat merujak Prabowo, pak ganjar terbaik.",1,1,2024-01-07T16:34:17Z
01 wajahe asem... Kecutt...😂😂,0,0,2024-01-07T16:34:16Z
"Semoga Negara ini mendapatkan pemimin yang Amanah, AMIN",246,21,2024-01-07T16:34:15Z
Paling mantep emang AMIN ❤❤❤❤❤,27,6,2024-01-07T16:34:12Z
Bismillahirrahmanirrahim semoga no 2 menang..,2,0,2024-01-07T16:34:11Z
Anis knp sii nyindir terus wkwk polusiii nohh urusin,0,0,2024-01-07T16:34:08Z
😂😂 gaya pak ganjar & mahfud menghibur. Lucu,4,0,2024-01-07T16:34:06Z
Ini yg no 2 emosian bgt lg dapet pak? 😂🫣🤭,0,0,2024-01-07T16:34:06Z
"Maswowok kebakaran jenggot,dikebiri mas anis",0,0,2024-01-07T16:34:05Z
"Kita lihat dari kinerja selama ini, dan kita lihat rekam jejak digital nya siapa yg paling berprestasi, 01 jadi presiden 2024 AMIN",1,0,2024-01-07T16:34:05Z
Kata kata manis mencul 😅,0,0,2024-01-07T16:33:59Z
"Pak prabowo kasihan kl harus memikirkan segelimet urusan indonesia yg rumit 😔, sudah harus menikmati masa tua bersama orang2 tercinta ,, percayakan sm yg muda2  pa anis ato pa ganjar saja,,",0,0,2024-01-07T16:33:56Z
Prabowo  orang  emosi  ko mau  jadi.persiden ..no2  nga pantes  ..,0,0,2024-01-07T16:33:53Z
Aminn,0,0,2024-01-07T16:33:50Z
"Hanya oknum guru” yang menjunjung tinggi paslon yang pintar ngomong karena apa ? Karena rumornya dijanjikan gaji besar
Ntahlah itu akan jadi kenyataan atau nggak",0,0,2024-01-07T16:33:50Z
Mantap..no. 2,0,0,2024-01-07T16:33:50Z
No 1 jangan omon2 aje,1,0,2024-01-07T16:33:39Z
PAK ANIES IS THE BEST ☝️👍,0,0,2024-01-07T16:33:39Z
Anis dan Ganjar asal bicara soal pertahanan negara. Prabowo mantap sdh terbukti. Yes prabowo,0,0,2024-01-07T16:33:34Z
P anis sangat menguasai dan menunjukan kepemimpinanya yg sangat berani dan tegas dan sangat pantas jdi presiden 2024-2029 amin,0,0,2024-01-07T16:33:31Z
Anies terlalu over power,0,0,2024-01-07T16:33:24Z
"Capres no urut satu mendukung Rohingya ntar negara nambah ambruk, coba tengok ke belakang rakyat NKRI masih banyak miskin & susa kehidupannya 👈",0,0,2024-01-07T16:33:23Z
All in pak prabowooooooo ❤❤❤❤❤❤,0,0,2024-01-07T16:33:21Z
"Menit 1 jam 57 menit - 1 jam 59 menit, kurang pantes sih menurut pribadi gw omongan nya. Soalnya di tonton 1 indonesia & bukan tempatnya",0,0,2024-01-07T16:33:17Z
"Tercermin siapa yg layak memimpin bangsa ini, prabowo gibran yg terbaik",0,0,2024-01-07T16:33:16Z
Semoga dapat yg baik. Jangan yang banyak ngomong,0,0,2024-01-07T16:33:11Z
"wakanda no more , Indonesia forever, .
InshaAllah 01.amin
ada yg keos ni, prabo ketahuan politik kotornya",0,0,2024-01-07T16:33:04Z
ttp no 2 yg akan jd presiden nya,0,0,2024-01-07T16:33:02Z
"Gua slalu golput untuk presiden, tetapi kali ini yakin untuk pilih pak anies",0,0,2024-01-07T16:33:01Z
Siapapun presiden nya semoga bisa mengusir semua etnis rohingnya yg ada di indonesia. Kami sangat tidak rela tanah kelahiran kami di penuhi orang asing yg ingin enak enakan numpang hidup dinegara kami. Masih banyak rakyat indonesia yg miskin.,0,0,2024-01-07T16:32:58Z
"Semakin PAK PRABOWO DISERANG, ELEKTABILITAS NYA AKAN SEMAKIN TINGGI. SEMANGAT PRABOWO GIBRAN 1 PUTARAN",344,60,2024-01-07T16:32:58Z
AMIN❤,0,0,2024-01-07T16:32:49Z
Plot twist terjadi ketika 03 menolak bermesraan dg 02 wkwk 😆🤣🤣,0,0,2024-01-07T16:32:38Z
Prabowo Subianto presiden RI 2024 Kun fayakun qodarulloh,1,0,2024-01-07T16:32:35Z
No 1,0,0,2024-01-07T16:32:26Z
"Yg nama nya debat emang harus saling serang, yg untung rakyat, dgn bgt kita bisa menilai, pejabat hrs siap di kritik, karena itu udah resiko jd pemimpin, jd jgn baper,,,",27,3,2024-01-07T16:32:21Z
Katanya satu guru satu buku😅,0,0,2024-01-07T16:32:18Z
SIAPAKAH YANG PANTAS MENJADIH CALON PRESIDEN NKRIH 🇲🇨 2024 NANTIH,0,0,2024-01-07T16:32:12Z
Bacoot aniiss,0,0,2024-01-07T16:32:12Z
Amin,0,0,2024-01-07T16:32:06Z
Sy pilih golput,0,0,2024-01-07T16:32:06Z
Banyak teori mulu anies. Kerja nol,2,1,2024-01-07T16:32:04Z
Piter omng tok nis gub aja gk bisa,0,0,2024-01-07T16:32:03Z
"prabowo dihati🥹 sejarahwan, All in Prabowo, tulus tu Prabowo, kalau anis si pintar ngoceh doang Jakarta aja ga beres",1,0,2024-01-07T16:32:03Z
"Omong doang anis mh,,pimpin jakarta aja amburadul.",1,0,2024-01-07T16:32:02Z
Prabowo kurang etis omg nya padahal di forum resmi formal begini,0,0,2024-01-07T16:32:02Z
"mau di perbaiki kualitas hidup polisi dan tni, memang seperti apa kualitas hidupnya sekarang ya cb yng tau bantu jawab",1,1,2024-01-07T16:32:00Z
NGIBUL,0,0,2024-01-07T16:31:58Z
"Pantasan jaman pilpres 2019 terjadi politik identitas,saya baru tau sekarang orang yg suka menyerang dan menjelek jelekan merendahkan seseorang....saya baru tau sekarang.",0,1,2024-01-07T16:31:56Z
"Ada yg blg terlalu teoritis dan tidak terlaksana, apa kabar Jakarta nowadays",0,0,2024-01-07T16:31:55Z
Amin kan ajah dulu,0,0,2024-01-07T16:31:51Z
No 1 dan 2 mengucapkan salam nomor 3 gak ada agamanya apa ya🤣,1,0,2024-01-07T16:31:51Z
"Ingin anggaran pertahanan besar, maka perkuat KPK, usut rekening kemekeu 350T,rekening Sambo 300T, USUT KASUS BLBI dan masih banyak lagi",1,1,2024-01-07T16:31:50Z
Panik prabowo,0,0,2024-01-07T16:31:50Z
KURANG SERU.....KARENA PAKAI CONTEKAN,0,0,2024-01-07T16:31:43Z
"Prabowo sepertinya sangat marah sama pak anis terkait kinerjanya, dan prabowo sangat cemburu bahwa anis cerdas dan jujur serta ide bagus... anis ide bagus kinerja ok... buktinya DKI banyak yg merasa kinerjanya bagus ❤❤❤❤... Majulah pak anis semoga Allah memberikan Izin bapak jadi Pemimpin Indonesia alfatihah...",1,0,2024-01-07T16:31:38Z
"Cara menguji kemampuan kuda bukan di pertandingkan larinya dengan sapi, namun dengan kuda yang memiliki kualitas, berat, ukuran, dan kesehatan yang sama, maka disitulah kita mengetahui mana kuda yang berbobot dan kompeten yang mempunyai nilai maksimal.",0,0,2024-01-07T16:31:37Z
Tambah mantab utk pilih Anis. Bismillah,0,0,2024-01-07T16:31:32Z
"ALHAMDULILLAH...
AMIN
AAMIIN...
YAA ALLAH...
YAA RABBAL'ALAMIIN...",1,0,2024-01-07T16:31:30Z
Aniss kerennn .wowo emosiii.ganjar diam😂😂,6,0,2024-01-07T16:31:26Z
"pak Anis tau kalo pak Prabowo itu bahaya dan lebih di atas dia, makanya nyenggol mulu wkwk",6,1,2024-01-07T16:31:25Z
All in Anies Baswedan,0,0,2024-01-07T16:31:23Z
prabowo 1 putaran,0,0,2024-01-07T16:31:01Z
Nomor 1 dan 3 baik. Nomor 2 capres dan cawapresnya jauh dari kata layak.,0,0,2024-01-07T16:31:00Z
"debat itu membahas kemajuan indonesia, bukan menjatuhkan kaya anis",0,0,2024-01-07T16:30:55Z
Anis Baswedan presiden 2024 01,0,0,2024-01-07T16:30:55Z
Gw ga suka nonton debat.....anies ga ada lawan nya....,0,0,2024-01-07T16:30:53Z
02 di babat habis sama 03 dan 01.... semakin seruuuuuuuu,0,0,2024-01-07T16:30:53Z
Prabowo Gibran nih,0,0,2024-01-07T16:30:48Z
"serius pak anis,smga jadi presiden,dan melakukan perubahan  perubahan yg lebih baik",0,0,2024-01-07T16:30:39Z
"Mas gibran jangan tegang, lihat dong amin dan ganjar mahfud  semangat.",0,0,2024-01-07T16:30:39Z
"Hati2 untuk pemilihan presiden,harus teliti benar,jangan hanya omongan dilihat,kita harus cari tata kerjanya yg benar2 nyata",0,0,2024-01-07T16:30:38Z
Amin yg terbaik ☝️ 👍👍,1,0,2024-01-07T16:30:37Z
2024 prabowo gibran,0,0,2024-01-07T16:30:37Z
"Bahasanya mirif pak SBY,Pak Anies Baswedan",0,0,2024-01-07T16:30:36Z
Knpa pak anis segitunya nyerang pak prabowo.. sangat tdk etis 😢,0,0,2024-01-07T16:30:36Z
Semoga indonesia tidak diserang perang.aku yakin pak prabowo pelindung rakyat.bkn omdo.hormat sy pd pak prabowo,0,0,2024-01-07T16:30:32Z
Ganjar yg terbaik sesuai data ngak cuman ngomong doank,0,0,2024-01-07T16:30:20Z
Pak prabowo mas gibran  lanjutkan....sll di hati ❤❤,2,1,2024-01-07T16:30:20Z
Kok kek gt si visi misi nya menjatuhkan personal,0,0,2024-01-07T16:30:19Z
Indonesia cocok pak prabowo,0,0,2024-01-07T16:30:17Z
Kita negara selatan yg cukup berhasil kata prabowo😂😂. berhasil dari mana ? Tujuan dri Pancasila nya sdh tercapai belum .tujuan Pancasila nya sudah tercapai belum bos capres???,0,0,2024-01-07T16:30:14Z
Ganjar sok hebat trus prestasinya apa di jateng,0,0,2024-01-07T16:30:13Z
Ada paslon yg pandai bicara...tp hasil kja nol...nkri gk butuh pemimpin yg pandai bicara..tp gk bisa eksekusi...omdo...,0,0,2024-01-07T16:30:06Z
"Ini paslon 3 krn takut kalah, paslon 2 mnrt nya ancaman baginya. Jd ya dgn cara selalu menjatuhkan. Smoga pilihan dari Tuhan",0,0,2024-01-07T16:30:04Z
Bacot 1,0,0,2024-01-07T16:29:57Z
No. 2 dan 3 ➟ just retrorika  ➟    ⇨ inner brain ≃ ⇩↓⇩  ≅ Nol. Besar 😢,0,0,2024-01-07T16:29:54Z
01,0,0,2024-01-07T16:29:52Z
"Pak anis itu teoriticalnya pintar tapi jelaskan bahwasannya hatinya itu kurang baik, jelas karna sllu dia menyindir paslon lain",0,0,2024-01-07T16:29:48Z
Orang cerdas pilih presiden yang cerdas yakni bapak Anies Rasyid Baswedan,0,0,2024-01-07T16:29:42Z
Omong tok akirnya nggedabrus nis anis,0,0,2024-01-07T16:29:42Z
Nisss nis licik amat keliatanya wkwkwk,0,0,2024-01-07T16:29:41Z
Mantap p. Anies ungkap semua kebenaran.. Tuhan ridhoi itu,0,0,2024-01-07T16:29:39Z
Bawaslu udh netral belom nih🫤,0,0,2024-01-07T16:29:35Z
Prabowo oke.,0,0,2024-01-07T16:29:34Z
Bravo bapak Anis Baswedan,1,0,2024-01-07T16:29:33Z
Pak prabowo paling the best,0,0,2024-01-07T16:29:29Z
#1,0,0,2024-01-07T16:29:28Z
"Dari awal isi omongan anis hanya menjelekkan, merendahkan, dan merasa paling pintar. Ciri-ciri orang munafik dan tidak tahu cara berterima kasih.",14,5,2024-01-07T16:29:25Z
Ya Allah  jadikanlah AMIN Pemimpin kami kedepan.. Aamiin.,78,10,2024-01-07T16:29:24Z
Prabowo tetap tenang saja,0,0,2024-01-07T16:29:23Z
😊,0,0,2024-01-07T16:29:23Z
"semua menyerang 02 artinya 02 memang yang paling diperhitungkan. 01 jago dlm bernarasi. 03 pastinya dibawah bayang² ibu ""Raja"" hanya 02 yg memang independen dan bebas dlm mengeksekusi semua kebijakan² penting negara ini. 🙏🙏🙏",30,3,2024-01-07T16:29:23Z
Ah Anis eta kuamah yg kali di kasih jaring itu berguna kaga yg adda buang duitt loe ah,0,0,2024-01-07T16:29:19Z
"Tong kosong bunyinya nyaring
Siapa yg pinter ngomong biasanya banyak bohongnya
No 1",0,0,2024-01-07T16:29:15Z
01 EMG ngeri klo udh ngomong gampang bgt giliran jadi aja planga plongo juga Kya pas jdi gubernur masalah air hujan jatuh ke tanah bukan ke gorong2 kocak dari dlu,0,0,2024-01-07T16:29:12Z
"pikiranku kok aneh ya, bisa ngga sih, Pak Anis Pak Ganjar jadi satu aja, presiden Pak Anis Wakil Pak Ganjar, atau presiden Pak Ganjar wakil Pak Anis. keren bgt sih dua orang itu, pikirannya saling melengkapi menurutku 😅. kalo Pak Prabowo kayanya udah paling keren jadi menhan sih, kynya blm ada yg sehebat beliau sih sejarahnya di dunia tentara dan pertahanan. 🤔 maafin kalo pemikiran aku salah 😂🙏",1,1,2024-01-07T16:29:06Z
Prabowo gibran,0,0,2024-01-07T16:29:04Z
Prabowo _ ganjar.. Bolehlah.. Kalau anis  janganlah.. Bahaya,1,0,2024-01-07T16:29:01Z
Siapapun presidennya yang penting jangan anis 😂,0,0,2024-01-07T16:29:00Z
"Kenapa gada yang bilang buat nuklir y ,,kalo Indonesia punya nuklir kan ,,agak gimana gitu😅😅😅",0,0,2024-01-07T16:28:58Z
Anis Baswedan🎉🎉🎉,1,0,2024-01-07T16:28:54Z
"Orang bijak tidak pernah menyudutkan lawan pesaingnya.
Nilai sendiri",0,1,2024-01-07T16:28:53Z
1 dan 3 kebanyakan janji..mending keberlanjutan lebih jelas...karna 2014 dan dan 2019.lg pasang pondasi 2024 yg memajukan...perubahan perubahan terus harus mulai dr nol kawan..orang cerdas pasti kl memang bangsanya pgn maju ya keberlanjutan,1,0,2024-01-07T16:28:52Z
Prabowo gibran slalu di hati❤❤❤❤,1,0,2024-01-07T16:28:48Z
Pak wowo terus di jatuhkan tapi Allah akan mengangkatnya Aamiin 🤲🤲 tenang pak in syaa Allah bpk menang .,66,1,2024-01-07T16:28:40Z
Mikir aja kagak klu tidak kerja ya tidak makan,0,0,2024-01-07T16:28:38Z
Jancooook kata bpk wowo kita tidak pernah gagal hutang katanya. Kok demen banget sama hutang. Tak kira mau ngomong.  Kita harus bisa bayar hutang😂😂😂😂😂,1,0,2024-01-07T16:28:38Z
Coba dong pak bersikap gentleman bapak harus copot jabatan dr menteri pertahanan RI yg bapak jabat sekarang... berani gak....pasti gk berani..😂😂😂😂😂,0,0,2024-01-07T16:28:36Z
"Jiwa nasionalis pak Prabowo terlihat begitu sayang dia sama masyarakatnya,all in prabowo...",284,80,2024-01-07T16:28:33Z
Kenapa tidak ada yang mengangkat isu kkb,0,0,2024-01-07T16:28:29Z
All in prabowo,0,0,2024-01-07T16:28:28Z
Fokus menjatuhkan lawan😱😱😱😱,0,0,2024-01-07T16:28:24Z
Pak Ganjar is the best,0,0,2024-01-07T16:28:21Z
insya Allah makin yakin untuk Perubahan.  AM1N. 👍,38,6,2024-01-07T16:28:20Z
prabowo 🎉🎉🎉,0,0,2024-01-07T16:28:16Z
Wawasan anis luarbiasa,0,0,2024-01-07T16:28:13Z
"Anies luar biasa ..
yang sebelah sampe emosi 😁😁😁",31,4,2024-01-07T16:28:10Z
Ganjar mantap RI 1,0,0,2024-01-07T16:28:07Z
"Mimpi Anies terlalu tinggi.....😂😂😂
Indonesia sebagai penentu bangsa bangsa didunia 😂😂😂",0,0,2024-01-07T16:28:03Z
Anis bnyk bocor 😂😊,0,0,2024-01-07T16:28:02Z
Si anis nyerang pribadi mulu ga seru😂😂😂,0,0,2024-01-07T16:27:58Z
Bismillah semakin yakin pak Anis presiden RI,0,0,2024-01-07T16:27:57Z
Semoga amin menang..,0,0,2024-01-07T16:27:53Z
salma roniiii🤩🤩🤩😍,0,0,2024-01-07T16:27:47Z
AMIN menang dua putaran 🤲☝️,5,1,2024-01-07T16:27:45Z
Ya Allah kasih pemimpin Indonesia yg cinta tanah air dan pro rakyat bukan pro asing,1,0,2024-01-07T16:27:39Z
Aminnn aja dulu,0,0,2024-01-07T16:27:38Z
Pa ganjar ttp yg terbaik❤❤❤,7,0,2024-01-07T16:27:36Z
"Astaga...baru pembukaan tp Anis baswedan sudah menyinggung2 kinerja Jokowi. Ingat Anis,,kamu itu bekerja di pemerintahan pak Jokowi. Jgm untuk menarik suara tp kamu menjelek2kan orang. Naiklah tanpa menjatuhkan.",0,0,2024-01-07T16:27:34Z
"Prabowo Subianto...
Presiden 2024 tak diragukan lagi...",0,0,2024-01-07T16:27:33Z
Emosian bowo😂😂,0,0,2024-01-07T16:27:33Z
"""saya ingin wowo sama anis naik ke ringtinju atau   smaaaaaaaaaaack dooooown!!!!!!!!",0,0,2024-01-07T16:27:32Z
NKRI Harga Mati,0,0,2024-01-07T16:27:30Z
Bismillah no 1 menang satu putaran.amiiinnn,4,0,2024-01-07T16:27:28Z
Prabowo gibran,0,0,2024-01-07T16:27:26Z
APAPUN LAGU MEREKA...PILIH NYA TETAP NOMOR 1 🤭,14,1,2024-01-07T16:27:23Z
Prabowo adalah presiden yg tepat untuk Indonesia.,1,0,2024-01-07T16:27:19Z
"Kenapa gua ngerasa di debat kali ini komuk anis kya licik dan g mau dengerin orang ya, apa cuma gua aja yg ngeras",0,0,2024-01-07T16:27:19Z
Menyesuaikan karakter...,0,0,2024-01-07T16:27:18Z
Amin❤❤,0,0,2024-01-07T16:27:17Z
Amin 1 thebest❤🤲✊,0,0,2024-01-07T16:27:15Z
Abah anies makin hari makin cerdas❤❤❤,0,0,2024-01-07T16:27:10Z
Prabowo dan pendukung nya melas banget,0,0,2024-01-07T16:27:09Z
"3 Orang yang tidak bisa di nasehati : 

1. Orang ODGJ
2. Orang Bucin 
3. Pengikut ANIS 🤪",0,0,2024-01-07T16:27:05Z
Hiooi lha profesor kok ternyata tidak beretika. Bisanya menuduh lawan debatnya dengan tak beretika. 😂😂,0,0,2024-01-07T16:27:03Z
Anies ini hanya sekedar beretorika tanpa memikirkan dampaknya kedepan terutama masalah globalisasi bagaimana caranya membuat rumah budaya disetiap negara emang mampu😂😂😂 aku ragu-ragu memilih anies apalagi prabowo yg tidak pernah masuk akal apa yg disampaikan yg paling tepat itu menurut saya adalah GANJAR yg selalu mempunyai data yg konkret dan jelas terhadap apa yg disampaikan dan jawabam dari setiap sub tema yg dipertanyakan. SALAM 03 GANJAR-MAHFUD😊,0,0,2024-01-07T16:26:59Z
Prof anies luar biasa untuk gagasan dan fakta fakta yg dikemukakan❤,0,0,2024-01-07T16:26:56Z
No. ⓵  DAHSYAT … penuh inovasi ➟ inspiratif  ➟ futuristic ➟ real oponion  ♡,0,0,2024-01-07T16:26:54Z
Lihat koment koment kok pada norak...  Itu debat jadi saling serang yang penting sesuai dengan fakta&data...  Kalau tidak saling serang itu namanya diskusi... 😂dan yang paling penting jangan baperan 😂😂😂   fanatik boleh tapi jangan **n... 😂😂😂,0,0,2024-01-07T16:26:52Z
AMIn kam,0,0,2024-01-07T16:26:50Z
Bintangnya debat pak anis paling layak anis jadi pemimpin,0,0,2024-01-07T16:26:50Z
Anis bisa bicara tapi tdak bisa menerapkan kinerja yg seseuai sama omong2annya..teori sama praktik tidk sesuai😅😅😅,0,0,2024-01-07T16:26:46Z
SIAP NO 1,1,0,2024-01-07T16:26:41Z
"Loh kok aneh, gak kebalik tah pak nuduh Anies? justru pak prabowo sndri yg gak ada etika 😂",0,0,2024-01-07T16:26:37Z
Gmn sih anisss nih kayaknya kalo jadi presiden bahaya deh negara ini.... Cuma bikin kisruh aj.... Duhhhh raden mas bacot,0,0,2024-01-07T16:26:37Z
Prabowo Gibran sllu d depan,0,0,2024-01-07T16:26:32Z
pk Anis ok. asal bukan prabowo. gaswat temperament...,0,0,2024-01-07T16:26:31Z
"anis jadi presiden, 1 tahun bakal longsor karena emosi masyakarat",0,0,2024-01-07T16:26:30Z
Anis terlalu berambisi untuk dirinya sendiri,0,0,2024-01-07T16:26:26Z
Singkat dan padat 01👍👍👍👍👍👍👍💪💪💪💪💪😎😎😎😎,2,0,2024-01-07T16:26:24Z
ABA : Asal Bukan Abas,0,0,2024-01-07T16:26:24Z
Capres no 3 agama nya apa ya...kok gak ada salam pembukanya..😊,0,0,2024-01-07T16:26:22Z
"Anies bicara modal untuk usaha mikro,,mgkin sprti program OK OC dan 212mart",0,0,2024-01-07T16:26:19Z
1000% Prabowo Gibran menang,0,0,2024-01-07T16:26:14Z
"Anis bicara etik sendirinya tidak punya etik,nda mau salaman yg lebih muda mestinya yg meminta salaman,Anis tanpa Prabowo nda mungkin jadi gubernur,bicaranya hanya retorika saja,mantap pak Prabowo...dua kali saya dukung Jokowi sekarang saya mantap dukung Prabowo karna kenegarawanany...",0,0,2024-01-07T16:25:59Z
Ganjar bicara tidak sesuai dgn kenyataan yg terjadi saat ini.,0,0,2024-01-07T16:25:57Z
Semakin memanas bung,0,0,2024-01-07T16:25:57Z
Hidup golput,0,0,2024-01-07T16:25:53Z
"1 dan 3 yg masih memiliki pandangan juga ketegasan,pada perkataan maupun perubahan kedepan",2,0,2024-01-07T16:25:49Z
Anis baswedan keren ❤,0,0,2024-01-07T16:25:46Z
Anis anis cocok nya jadi pujangga gak cocok jadi presiden,0,0,2024-01-07T16:25:34Z
Soal hasil MK buka aja Pak langsung. Knp cari waktu dan tmpt yg lain? 🤣🤣,0,0,2024-01-07T16:25:32Z
Tolong pemilu di undur. Dan mohon debat di perpanjang 1 tahun. 😂😂😂,1,0,2024-01-07T16:25:28Z
Waktunya bersuara buat Pak Prabowo RI 1 2024. Amin,0,0,2024-01-07T16:25:25Z
Bismillah Insya Allah Bapak Prabowo mendapat ❤ terbanyak dari Rakyat Indonesia emas ✌️,6,0,2024-01-07T16:25:20Z
Wajib pilih anis Sunnah pilih ganjar harom pilih Prabowo ini pendapat ku kaluan terserah,0,0,2024-01-07T16:25:13Z
"Saya gak suka calon pemimpin yang selalu menjelek2kan komponen bangsa, tapi bagaimana mencari cara untuk keamanan bangsa.",0,0,2024-01-07T16:25:11Z
"Yang Berambisi sebenar nya Siapa ya...
Sdh Beberapa kali nyalon Nyungsep..Apakah itu tidak Berambisi..?
Tambah lagi  Bocah Ingusan Songong yang Dipaksakan Oleh Bapak Melalui Kekuasaan nya untuk Mencalonkan Bocah Blepetan jadi Wakil Presiden...Apakah itu Bukan Ambisi..????
Malah Kebangatan Ambisi...e😂😂😂😂😂",0,0,2024-01-07T16:25:06Z
"Nis nis, gaya politik lu kotor banget,  berani nyerang lawan dengan data yang tidak falid, asal bunyi lu",0,0,2024-01-07T16:24:53Z
Yang tua tegas dan yang muda cerdas..no 2 Prabowo Gibran,1,0,2024-01-07T16:24:51Z
Ini yg komen kebayakan dari no 1 maka selalu amin tapi buktikan saja nanti pilihan rakyat,0,0,2024-01-07T16:24:48Z
Walaupun kluargaku dukung pak prabowo..saya tetap pilih pak Anis..aamiin,1,0,2024-01-07T16:24:46Z
02 pemaparannya TDK nyambung sama sekali dn bicaranya penuh narasi saja TDK pakai data dn jumlah angka hnya omong kosong saja dn 03 juga stagnan cra pemaparan visi misinya tidak didasari data dn jumlah angka sedangkan 01 pemaparan visi misinya LBH konkrit dn realita yg disampaikannya Akal sehatq menuntun ke calon 01 AMIN insyaallah menang,0,0,2024-01-07T16:24:44Z
Di masak sampai gosong pak prabowo wkwkkw,0,0,2024-01-07T16:24:36Z
